Order_ID,Order_Date,Ship_Date,Delivery_Date,Customer_ID,Customer_Name,Age,Gender,City,Category,Quantity,Cost_Price,Selling_Price,Discount,Payment_Method,Customer_Rating,Return_Status,Income,Profit,Profit Margin %,Delivery Days,Order Month,Order Year,Revenue
3917,2024-10-03,2024-10-05,2024-10-08,565, Customer 1025 ,44.0,Female,Kolkata,Electronics,5.0,2587,2126,0.1,UPI,5.0,Yes,104428.0,-461,-21.683913452492945,3 days,October,2024,10630.0
1171,2024-03-24,2024-03-24,2024-04-01,895, Customer 618 ,44.0,Male,Delhi,Electronics,5.0,1120,2244,0.0,Card,5.0,No,181946.0,1124,50.08912655971479,8 days,March,2024,11220.0
2858,2024-10-24,,2024-10-27,9, Customer 1409 ,42.0,Female,Mumbai,Furniture,,3224,691,0.25,Card,,Yes,,-2533,-366.5701881331404,,October,2024,
4439,2024-05-28,2024-05-28,2024-05-28,231, Customer 470 ,44.0,Female,Delhi,Furniture,2.0,2938,3092,0.2,UPI,,No,,154,4.980595084087969,0 days,May,2024,6184.0
1489,2024-03-26,2024-03-29,2024-04-04,11, Customer 762 ,44.0,Male,Kolkata,Electronics,3.0,2834,406,0.2,UPI,3.0,No,90367.0,-2428,-598.0295566502463,6 days,March,2024,1218.0
4290,2024-07-02,2024-02-08,2024-02-09,311, Customer 501 ,44.0,Male,Mumbai,Clothing,,759,3316,0.1,Card,2.0,No,,2557,77.11097708082026,1 days,July,2024,
4037,2024-01-04,2024-04-04,2024-04-09,1152, Customer 803 ,44.0,Male,Mumbai,Electronics,1.0,3672,1133,0.0,Cash,3.0,No,,-2539,-224.09532215357459,5 days,January,2024,1133.0
2157,2024-06-29,2024-06-30,2024-07-06,465, Customer 870 ,44.0,Female,Kolkata,Electronics,4.0,570,4490,0.25,UPI,1.0,No,98485.0,3920,87.30512249443207,6 days,June,2024,17960.0
1667,2024-08-07,2024-08-07,2024-08-13,756, Customer 1125 ,44.0,Female,Kolkata,Clothing,,258,2098,0.2,UPI,1.0,Yes,,1840,87.7025738798856,6 days,August,2024,
3835,2024-01-19,2024-01-20,2024-01-26,786, Customer 992 ,44.0,Male,Kolkata,Electronics,,2114,3803,0.2,Cash,4.0,Yes,82054.0,1689,44.412306074151985,6 days,January,2024,
4108,2024-09-28,2024-09-30,2024-10-03,1082, Customer 1333 ,44.0,Male,Delhi,Clothing,,3202,1845,0.2,UPI,3.0,No,,-1357,-73.55013550135502,3 days,September,2024,
2533,2024-08-19,,2024-08-25,831, Customer 629 ,47.0,Female,Kolkata,Electronics,,916,3330,0.0,UPI,1.0,Yes,24873.0,2414,72.49249249249249,,August,2024,
1048,2024-11-03,2024-11-06,2024-11-10,553, Customer 1021 ,63.0,Male,Delhi,Electronics,,3998,4963,0.2,UPI,,No,22724.0,965,19.443884747128752,4 days,November,2024,
3503,2024-03-18,2024-03-21,2024-03-22,266, Customer 281 ,40.0,Female,Kolkata,Electronics,,593,4998,0.0,Card,1.0,Yes,22272.0,4405,88.13525410164065,1 days,March,2024,
2197,2024-08-21,2024-08-24,2024-08-29,638, Customer 471 ,44.0,Female,Kolkata,Furniture,1.0,1884,3590,0.1,Cash,1.0,Yes,,1706,47.5208913649025,5 days,August,2024,3590.0
2420,2024-11-11,2024-11-14,2024-11-16,1140, Customer 473 ,44.0,Male,Kolkata,Clothing,,3677,1601,0.1,Cash,,Yes,67472.0,-2076,-129.6689569019363,2 days,November,2024,
2344,2024-06-30,2024-07-01,2024-07-07,882, Customer 1059 ,57.0,Female,Mumbai,Electronics,,327,3836,0.0,Cash,,Yes,,3509,91.47549530761209,6 days,June,2024,
1233,2024-01-05,2024-01-06,2024-01-09,229, Customer 369 ,44.0,Female,Mumbai,Furniture,5.0,3505,1668,0.25,Cash,1.0,Yes,,-1837,-110.13189448441247,3 days,January,2024,8340.0
3419,2024-09-14,2024-09-16,2024-09-21,1067, Customer 380 ,44.0,Male,Kolkata,Electronics,,1803,1163,0.2,UPI,,No,63309.0,-640,-55.03009458297507,5 days,September,2024,
3230,2024-01-01,2024-01-02,2024-01-09,1498, Customer 283 ,52.0,Male,Kolkata,Furniture,3.0,3320,1372,0.1,Cash,1.0,No,,-1948,-141.98250728862973,7 days,January,2024,4116.0
3926,2024-12-11,2024-12-14,2024-12-17,1292, Customer 20 ,44.0,Male,Delhi,Electronics,,2446,4052,0.2,Card,5.0,No,141920.0,1606,39.63474827245805,3 days,December,2024,
4337,2024-12-22,2024-12-25,2024-12-30,1364, Customer 809 ,23.0,Female,Delhi,Electronics,,3000,2564,0.1,Card,5.0,No,,-436,-17.004680187207487,5 days,December,2024,
4117,2024-02-26,2024-02-26,2024-02-28,1077, Customer 291 ,44.0,Male,Mumbai,Electronics,1.0,302,1861,0.25,Card,5.0,No,55326.0,1559,83.77216550241805,2 days,February,2024,1861.0
3738,2024-12-28,2024-12-31,2025-01-05,556, Customer 1408 ,44.0,Female,Delhi,Electronics,,3194,3669,0.1,UPI,,No,,475,12.946306895611883,5 days,December,2024,
2686,2024-09-22,2024-09-23,2024-09-30,279, Customer 148 ,44.0,Male,Kolkata,Furniture,,2950,1386,0.2,Card,,No,,-1564,-112.84271284271283,7 days,September,2024,
1398,2024-03-17,2024-03-17,2024-03-22,228, Customer 118 ,44.0,Male,Kolkata,Electronics,,2762,3529,0.25,UPI,,No,166495.0,767,21.73420232360442,5 days,March,2024,
2323,2024-05-14,2024-05-16,2024-05-17,600, Customer 56 ,44.0,Male,Kolkata,Clothing,5.0,588,4649,0.25,Cash,1.0,No,47841.0,4061,87.35211873521187,1 days,May,2024,23245.0
3221,2024-10-21,2024-10-21,,967, Customer 965 ,44.0,Male,Delhi,Clothing,,1728,1859,0.25,Card,2.0,Yes,131074.0,131,7.046799354491662,,October,2024,
1833,2024-06-28,2024-06-29,2024-06-29,677, Customer 168 ,44.0,Male,Kolkata,Clothing,5.0,3326,4953,0.25,Cash,,No,,1627,32.84877851806986,0 days,June,2024,24765.0
3840,2024-03-30,2024-03-31,2024-03-30,174, Customer 993 ,44.0,Female,Mumbai,Furniture,,3566,1551,0.25,Cash,5.0,No,52868.0,-2015,-129.91618310767248,-1 days,March,2024,
3570,2024-07-12,2024-07-12,2024-07-15,1366, Customer 320 ,44.0,Male,Mumbai,Clothing,,1648,3705,0.2,UPI,,Yes,39443.0,2057,55.519568151147105,3 days,July,2024,
3712,2024-01-16,2024-01-16,2024-01-16,325, Customer 840 ,44.0,Male,Kolkata,Electronics,,2843,1807,0.0,UPI,1.0,Yes,,-1036,-57.33259546209186,0 days,January,2024,
3697,2024-03-11,2024-11-04,2024-11-06,90, Customer 591 ,44.0,Male,Kolkata,Clothing,3.0,2916,3830,0.2,Card,2.0,Yes,,914,23.864229765013054,2 days,March,2024,11490.0
1997,2024-09-12,2024-09-13,2024-09-13,8, Customer 401 ,44.0,Female,Kolkata,Electronics,3.0,3194,346,0.1,Card,4.0,No,98035.0,-2848,-823.121387283237,0 days,September,2024,1038.0
2802,2024-03-06,2024-06-04,2024-06-07,810, Customer 977 ,70.0,Female,Kolkata,Electronics,,3211,2552,0.0,UPI,4.0,No,163688.0,-659,-25.822884012539184,3 days,March,2024,
2487,2024-09-22,2024-09-23,2024-09-24,679, Customer 834 ,44.0,Female,Delhi,Furniture,,249,3087,0.0,UPI,4.0,No,54155.0,2838,91.93391642371235,1 days,September,2024,
3701,2024-07-31,2024-08-01,2024-08-05,58, Customer 1390 ,24.0,Male,Mumbai,Electronics,3.0,1291,1725,0.1,UPI,,Yes,,434,25.15942028985507,4 days,July,2024,5175.0
1575,2024-09-08,2024-09-11,2024-09-11,169, Customer 77 ,44.0,Female,Delhi,Clothing,,858,605,0.0,Card,,Yes,,-253,-41.81818181818181,0 days,September,2024,
4023,2024-03-06,2024-06-05,2024-06-04,1050, Customer 451 ,44.0,Male,Mumbai,Electronics,,3467,527,0.2,Card,4.0,Yes,180677.0,-2940,-557.8747628083491,-1 days,March,2024,
3337,2024-08-03,2024-08-06,2024-08-14,297, Customer 626 ,44.0,Female,Kolkata,Electronics,4.0,3989,860,0.25,Cash,1.0,No,,-3129,-363.83720930232556,8 days,August,2024,3440.0
2062,2024-07-30,2024-08-02,,1114, Customer 113 ,44.0,Male,Kolkata,Electronics,,303,318,0.25,UPI,2.0,No,156569.0,15,4.716981132075472,,July,2024,
3170,2024-08-06,,2024-08-09,421, Customer 1247 ,44.0,Female,Kolkata,Furniture,5.0,2092,2784,0.2,UPI,,Yes,,692,24.856321839080458,,August,2024,13920.0
2508,2024-11-22,2024-11-24,2024-11-27,846, Customer 311 ,44.0,Male,Delhi,Electronics,,1999,2640,0.25,UPI,5.0,No,,641,24.28030303030303,3 days,November,2024,
1696,2024-08-03,2024-03-11,2024-03-12,453, Customer 1264 ,44.0,Male,Delhi,Electronics,,337,2006,0.25,Cash,,Yes,,1669,83.20039880358924,1 days,August,2024,
1588,2024-06-09,2024-09-07,2024-09-11,1078, Customer 317 ,44.0,Female,Kolkata,Electronics,,3682,3223,0.0,Card,,No,,-459,-14.241390009308097,4 days,June,2024,
2433,2024-11-02,2024-02-12,2024-02-11,569, Customer 247 ,44.0,Female,Kolkata,Electronics,3.0,3436,3415,0.1,Card,1.0,No,107595.0,-21,-0.6149341142020498,-1 days,November,2024,10245.0
2820,2024-07-23,2024-07-26,2024-07-29,956, Customer 1289 ,44.0,Male,Kolkata,Electronics,2.0,477,1283,0.25,UPI,5.0,No,77475.0,806,62.821512081060014,3 days,July,2024,2566.0
1279,2024-11-10,2024-11-10,2024-11-18,213, Customer 1370 ,44.0,Female,Mumbai,Furniture,3.0,1799,3876,0.2,UPI,5.0,No,,2077,53.58617131062952,8 days,November,2024,11628.0
2706,2024-06-12,2024-06-15,2024-06-22,783, Customer 198 ,44.0,Female,Mumbai,Electronics,2.0,2948,4990,0.1,UPI,2.0,No,,2042,40.921843687374746,7 days,June,2024,9980.0
2872,2024-08-01,2024-08-04,2024-08-04,681, Customer 569 ,44.0,Female,Kolkata,Electronics,1.0,1679,3670,0.2,UPI,1.0,No,108589.0,1991,54.25068119891008,0 days,August,2024,3670.0
1232,2024-03-23,2024-03-26,2024-04-01,1035, Customer 996 ,57.0,Female,Delhi,Electronics,,3623,4601,0.2,UPI,3.0,Yes,174258.0,978,21.25624864159965,6 days,March,2024,
1977,2024-04-11,2024-04-11,2024-04-13,1268, Customer 55 ,44.0,Female,Kolkata,Electronics,5.0,52,3947,0.25,Card,3.0,No,,3895,98.68254370407905,2 days,April,2024,19735.0
3046,2024-08-05,2024-05-08,2024-05-08,1000, Customer 661 ,44.0,Male,Kolkata,Electronics,3.0,3807,3720,0.2,Cash,2.0,Yes,,-87,-2.338709677419355,0 days,August,2024,11160.0
3227,2024-02-08,2024-02-09,2024-02-12,504, Customer 23 ,44.0,Male,Delhi,Electronics,2.0,1247,3089,0.2,Card,2.0,No,,1842,59.6309485270314,3 days,February,2024,6178.0
2862,2024-11-17,2024-11-19,2024-11-20,792, Customer 305 ,44.0,Male,Kolkata,Electronics,1.0,994,3027,0.2,Card,4.0,Yes,35185.0,2033,67.1622068054179,1 days,November,2024,3027.0
2784,2024-08-23,2024-08-25,2024-08-27,107, Customer 915 ,51.0,Female,Mumbai,Electronics,3.0,3924,738,0.1,UPI,2.0,No,148876.0,-3186,-431.70731707317077,2 days,August,2024,2214.0
1017,2024-09-20,2024-09-22,2024-09-22,326, Customer 87 ,44.0,Male,Kolkata,Electronics,2.0,1135,2282,0.0,Cash,,No,173931.0,1147,50.26292725679229,0 days,September,2024,4564.0
2551,2024-12-04,2024-04-13,2024-04-17,161, Customer 506 ,63.0,Male,Kolkata,Electronics,,3796,1283,0.0,UPI,2.0,No,,-2513,-195.86905689789555,4 days,December,2024,
2777,2024-11-18,2024-11-20,2024-11-20,618, Customer 525 ,44.0,Female,Mumbai,Clothing,,3225,1834,0.1,UPI,,No,,-1391,-75.84514721919302,0 days,November,2024,
2088,2024-04-18,2024-04-20,2024-04-21,418, Customer 765 ,44.0,Female,Kolkata,Clothing,1.0,2754,2763,0.25,UPI,,No,153529.0,9,0.32573289902280134,1 days,April,2024,2763.0
4109,2024-05-22,2024-05-24,2024-06-01,273, Customer 1049 ,44.0,Female,Kolkata,Furniture,,1449,1073,0.2,Cash,,No,177863.0,-376,-35.04193849021435,8 days,May,2024,
2034,2024-12-02,2024-12-02,,1074, Customer 1432 ,44.0,Female,Kolkata,Electronics,,2976,3974,0.2,UPI,5.0,Yes,126629.0,998,25.113236034222446,,December,2024,
2580,2024-12-27,2024-12-30,2025-01-04,704, Customer 729 ,44.0,Female,Kolkata,Electronics,4.0,3747,768,0.2,Cash,1.0,Yes,69272.0,-2979,-387.890625,5 days,December,2024,3072.0
2430,2024-10-17,2024-10-19,2024-10-20,718, Customer 780 ,44.0,Male,Kolkata,Furniture,,2249,530,0.0,UPI,,No,,-1719,-324.33962264150944,1 days,October,2024,
2438,2024-02-07,2024-02-10,2024-02-16,1065, Customer 24 ,44.0,Male,Kolkata,Electronics,,1785,216,0.0,UPI,3.0,No,,-1569,-726.3888888888889,6 days,February,2024,
2877,2024-12-23,2024-12-23,2024-12-24,635, Customer 436 ,44.0,Female,Mumbai,Clothing,2.0,2135,4623,0.0,UPI,,No,,2488,53.81786718581007,1 days,December,2024,9246.0
1128,2024-05-29,2024-06-01,2024-06-01,186, Customer 395 ,44.0,Male,Delhi,Electronics,,2158,1737,0.1,UPI,3.0,No,,-421,-24.237190558434083,0 days,May,2024,
1137,2024-08-11,2024-08-14,2024-08-17,311, Customer 45 ,44.0,Female,Kolkata,Electronics,,2614,4558,0.1,Cash,5.0,No,,1944,42.65028521281264,3 days,August,2024,
3322,2024-09-04,2024-09-04,2024-09-09,155, Customer 1344 ,44.0,Female,Kolkata,Electronics,,3042,962,0.25,Card,1.0,Yes,,-2080,-216.21621621621622,5 days,September,2024,
1589,2024-11-14,2024-11-16,2024-11-17,1241, Customer 940 ,53.0,Female,Kolkata,Furniture,5.0,2611,1790,0.1,UPI,4.0,Yes,,-821,-45.865921787709496,1 days,November,2024,8950.0
3089,2024-08-09,2024-08-09,2024-08-09,1202, Customer 1454 ,44.0,Female,Kolkata,Electronics,,2216,2815,0.2,UPI,,Yes,,599,21.27886323268206,0 days,August,2024,
3709,2024-01-02,2024-01-03,2024-01-02,89, Customer 351 ,44.0,Female,Kolkata,Electronics,1.0,1047,1888,0.0,UPI,,No,68232.0,841,44.54449152542373,-1 days,January,2024,1888.0
1992,2024-03-24,2024-03-25,2024-03-31,469, Customer 1334 ,59.0,Male,Kolkata,Electronics,,1482,1597,0.2,Card,,No,,115,7.201001878522229,6 days,March,2024,
4118,2024-09-19,2024-09-21,2024-09-20,1231, Customer 939 ,44.0,Male,Kolkata,Electronics,4.0,554,1371,0.2,Cash,,No,187795.0,817,59.59153902261123,-1 days,September,2024,5484.0
1779,2024-07-11,2024-07-13,2024-07-20,1398, Customer 861 ,44.0,Female,Kolkata,Furniture,3.0,2769,1540,0.25,Card,,No,129273.0,-1229,-79.8051948051948,7 days,July,2024,4620.0
2743,2024-01-28,2024-01-30,2024-02-01,532, Customer 466 ,44.0,Female,Delhi,Electronics,1.0,2433,4526,0.1,UPI,4.0,No,,2093,46.243923994697305,2 days,January,2024,4526.0
1861,2024-07-23,2024-07-25,2024-07-24,1388, Customer 1306 ,44.0,Female,Kolkata,Electronics,,3910,1272,0.1,Cash,4.0,No,146599.0,-2638,-207.38993710691824,-1 days,July,2024,
3470,2024-03-23,2024-03-23,2024-03-27,366, Customer 1123 ,44.0,Female,Mumbai,Clothing,4.0,876,4195,0.2,UPI,1.0,No,129792.0,3319,79.11799761620978,4 days,March,2024,16780.0
4255,2024-04-04,2024-04-04,2024-04-09,1276, Customer 434 ,44.0,Female,Kolkata,Electronics,,3814,2436,0.0,Card,,Yes,,-1378,-56.568144499178985,5 days,April,2024,
2459,2024-02-15,2024-02-16,2024-02-22,1106, Customer 446 ,44.0,Female,Kolkata,Electronics,4.0,2024,2632,0.2,Card,5.0,No,,608,23.10030395136778,6 days,February,2024,10528.0
1780,2024-01-09,2024-01-12,2024-01-18,1430, Customer 53 ,26.0,Male,Delhi,Electronics,,2346,3582,0.0,UPI,1.0,No,61221.0,1236,34.505862646566165,6 days,January,2024,
4149,2024-01-28,2024-01-30,2024-02-05,498, Customer 584 ,33.0,Male,Kolkata,Electronics,1.0,1928,218,0.25,Card,,No,100372.0,-1710,-784.4036697247707,6 days,January,2024,218.0
2045,2024-11-19,2024-11-22,2024-11-23,1088, Customer 457 ,44.0,Male,Kolkata,Furniture,1.0,195,4908,0.25,Card,5.0,Yes,,4713,96.02689486552566,1 days,November,2024,4908.0
1667,2024-07-10,2024-07-12,2024-07-17,640, Customer 188 ,29.0,Female,Delhi,Electronics,,989,3934,0.25,UPI,2.0,Yes,,2945,74.86019318759533,5 days,July,2024,
3261,2024-10-19,2024-10-20,2024-10-22,369, Customer 875 ,44.0,Male,Delhi,Electronics,3.0,2383,4786,0.1,Card,5.0,Yes,,2403,50.20894274968658,2 days,October,2024,14358.0
3424,2024-09-03,2024-09-04,2024-09-04,888, Customer 1293 ,44.0,Female,Kolkata,Electronics,,1221,4783,0.2,UPI,4.0,Yes,24596.0,3562,74.4720886472925,0 days,September,2024,
1461,2024-07-17,2024-07-19,2024-07-24,1231, Customer 274 ,44.0,Female,Mumbai,Electronics,,304,140,0.1,Cash,4.0,No,167242.0,-164,-117.14285714285715,5 days,July,2024,
1204,2024-08-09,2024-08-12,2024-08-11,322, Customer 1415 ,44.0,Male,Kolkata,Electronics,,1705,3363,0.25,Card,1.0,No,,1658,49.30121914956884,-1 days,August,2024,
1324,2024-02-11,2024-02-14,2024-02-15,432, Customer 323 ,63.0,Female,Kolkata,Furniture,3.0,1133,504,0.0,UPI,,Yes,170500.0,-629,-124.8015873015873,1 days,February,2024,1512.0
3468,2024-11-16,2024-11-16,2024-11-15,1454, Customer 869 ,44.0,Female,Kolkata,Furniture,,283,3493,0.25,UPI,,Yes,98653.0,3210,91.8980818780418,-1 days,November,2024,
3302,2024-01-23,2024-01-24,2024-01-24,1204, Customer 1316 ,44.0,Male,Kolkata,Furniture,,3436,3318,0.1,Cash,,Yes,,-118,-3.556359252561784,0 days,January,2024,
3230,2024-03-29,2024-04-01,2024-04-01,1025, Customer 1434 ,44.0,Male,Kolkata,Electronics,5.0,3526,2238,0.1,UPI,,No,32588.0,-1288,-57.55138516532619,0 days,March,2024,11190.0
1716,2024-08-23,2024-08-26,,809, Customer 397 ,61.0,Female,Kolkata,Electronics,4.0,379,3015,0.0,Cash,2.0,Yes,,2636,87.42951907131011,,August,2024,12060.0
2801,2024-02-19,2024-02-21,2024-02-21,1091, Customer 946 ,57.0,Female,Kolkata,Electronics,,3079,2739,0.1,Card,1.0,No,,-340,-12.413289521723257,0 days,February,2024,
2647,2024-10-25,2024-10-27,,520, Customer 482 ,44.0,Male,Kolkata,Electronics,4.0,1649,3669,0.2,UPI,,No,,2020,55.05587353502317,,October,2024,14676.0
1545,2024-11-02,2024-02-14,,1317, Customer 110 ,44.0,Female,Kolkata,Electronics,,2575,4734,0.0,UPI,4.0,No,183199.0,2159,45.60625264047317,,November,2024,
4139,2024-12-04,2024-12-05,2024-12-10,1267, Customer 983 ,44.0,Female,Mumbai,Clothing,2.0,1279,2385,0.25,UPI,,Yes,,1106,46.37316561844864,5 days,December,2024,4770.0
2950,2024-09-24,2024-09-27,2024-10-05,41, Customer 684 ,32.0,Female,Delhi,Electronics,4.0,3502,3792,0.25,UPI,,No,127346.0,290,7.647679324894514,8 days,September,2024,15168.0
2605,2024-12-26,2024-12-26,2024-12-31,1374, Customer 1321 ,44.0,Female,Kolkata,Furniture,,2279,3198,0.25,Cash,,No,24081.0,919,28.73671044402752,5 days,December,2024,
2780,2024-10-02,2024-10-03,,90, Customer 997 ,44.0,Female,Delhi,Electronics,5.0,1705,978,0.2,Cash,5.0,Yes,163599.0,-727,-74.33537832310839,,October,2024,4890.0
2203,2024-07-30,2024-07-31,2024-08-06,1297, Customer 1388 ,44.0,Female,Delhi,Furniture,,2567,2563,0.1,Cash,1.0,No,,-4,-0.15606710885680844,6 days,July,2024,
2294,2024-12-04,2024-04-14,2024-04-15,971, Customer 44 ,44.0,Female,Mumbai,Clothing,4.0,682,845,0.2,UPI,,No,78654.0,163,19.289940828402365,1 days,December,2024,3380.0
1448,2024-11-01,2024-11-03,2024-11-08,360, Customer 721 ,44.0,Female,Delhi,Clothing,,1840,4671,0.2,Card,2.0,No,84172.0,2831,60.608006850781415,5 days,November,2024,
2738,2024-05-14,2024-05-15,2024-05-16,109, Customer 356 ,44.0,Female,Delhi,Furniture,,1297,3021,0.0,UPI,,No,,1724,57.06719629261834,1 days,May,2024,
3123,2024-05-04,2024-05-06,2024-05-06,5, Customer 5 ,44.0,Female,Kolkata,Furniture,1.0,3735,3102,0.0,UPI,3.0,No,,-633,-20.406189555125724,0 days,May,2024,3102.0
1318,2024-11-06,2024-11-06,2024-11-13,460, Customer 589 ,44.0,Male,Kolkata,Clothing,2.0,545,1592,0.2,UPI,,Yes,,1047,65.76633165829145,7 days,November,2024,3184.0
3957,2024-06-01,2024-06-02,2024-06-06,960, Customer 477 ,44.0,Male,Kolkata,Electronics,5.0,1780,1690,0.2,UPI,,Yes,169900.0,-90,-5.325443786982249,4 days,June,2024,8450.0
1692,2024-08-18,2024-08-18,2024-08-18,1104, Customer 504 ,44.0,Male,Kolkata,Clothing,5.0,280,1153,0.0,UPI,2.0,Yes,,873,75.71552471812663,0 days,August,2024,5765.0
1117,2024-11-10,2024-10-12,2024-10-13,203, Customer 902 ,44.0,Female,Delhi,Furniture,5.0,3235,4564,0.25,UPI,4.0,Yes,,1329,29.11919368974584,1 days,November,2024,22820.0
4145,2024-05-11,2024-11-07,2024-11-06,779, Customer 1045 ,44.0,Female,Delhi,Electronics,,1172,1667,0.0,UPI,4.0,No,,495,29.69406118776245,-1 days,May,2024,
4446,2024-08-28,2024-08-28,2024-09-04,568, Customer 1206 ,30.0,Male,Mumbai,Clothing,3.0,3049,2553,0.0,Cash,,No,145587.0,-496,-19.428123775949864,7 days,August,2024,7659.0
4086,2024-02-20,2024-02-21,2024-02-28,1175, Customer 1372 ,44.0,Female,Kolkata,Clothing,4.0,1692,3926,0.1,UPI,,No,,2234,56.90269994905756,7 days,February,2024,15704.0
3311,2024-02-13,2024-02-14,2024-02-19,31, Customer 857 ,24.0,Male,Kolkata,Electronics,5.0,3549,1836,0.0,UPI,2.0,No,,-1713,-93.30065359477125,5 days,February,2024,9180.0
1787,2024-04-13,2024-04-15,2024-04-23,1193, Customer 1164 ,62.0,Female,Kolkata,Electronics,,2745,1544,0.25,Cash,,Yes,,-1201,-77.78497409326425,8 days,April,2024,
4144,2024-10-03,2024-03-12,2024-03-15,527, Customer 634 ,44.0,Female,Kolkata,Electronics,,1621,1408,0.2,UPI,2.0,No,,-213,-15.127840909090908,3 days,October,2024,
3718,2024-09-30,2024-10-01,2024-10-02,726, Customer 191 ,60.0,Male,Kolkata,Electronics,2.0,3914,526,0.1,Cash,,Yes,161866.0,-3388,-644.106463878327,1 days,September,2024,1052.0
2248,2024-09-24,,2024-09-25,791, Customer 897 ,44.0,Female,Delhi,Electronics,,3550,3592,0.1,Card,5.0,Yes,,42,1.1692650334075725,,September,2024,
2684,2024-03-19,2024-03-22,2024-03-24,1477, Customer 3 ,44.0,Male,Kolkata,Clothing,,3472,1562,0.1,Cash,1.0,Yes,,-1910,-122.27912932138285,2 days,March,2024,
3857,2024-06-22,2024-06-23,2024-06-23,627, Customer 892 ,44.0,Male,Mumbai,Electronics,2.0,1484,2694,0.1,UPI,,Yes,,1210,44.91462509279881,0 days,June,2024,5388.0
1786,2024-02-19,2024-02-19,2024-02-24,236, Customer 1322 ,44.0,Male,Mumbai,Electronics,4.0,2588,4330,0.25,Card,1.0,Yes,,1742,40.23094688221709,5 days,February,2024,17320.0
4227,2024-01-30,2024-02-01,2024-02-07,878, Customer 882 ,44.0,Female,Kolkata,Furniture,3.0,1230,3853,0.25,Cash,,No,,2623,68.0768232546068,6 days,January,2024,11559.0
2837,2024-05-03,2024-05-04,2024-05-12,1118, Customer 620 ,44.0,Male,Kolkata,Electronics,5.0,106,609,0.2,UPI,,Yes,,503,82.59441707717569,8 days,May,2024,3045.0
1699,2024-05-09,2024-05-11,2024-05-12,1280, Customer 1387 ,44.0,Male,Delhi,Clothing,1.0,3221,3496,0.2,UPI,,No,184877.0,275,7.866132723112128,1 days,May,2024,3496.0
1096,2024-05-07,2024-07-08,2024-07-10,587, Customer 113 ,44.0,Male,Kolkata,Electronics,,3115,4674,0.0,UPI,1.0,No,,1559,33.354728284124946,2 days,May,2024,
2877,2024-05-05,2024-05-07,2024-05-13,1296, Customer 168 ,34.0,Female,Mumbai,Furniture,4.0,714,3444,0.2,UPI,1.0,Yes,,2730,79.26829268292683,6 days,May,2024,13776.0
3670,2024-06-29,2024-06-29,2024-07-02,1443, Customer 26 ,44.0,Male,Delhi,Electronics,,1913,245,0.25,UPI,4.0,Yes,78204.0,-1668,-680.8163265306123,3 days,June,2024,
2909,2024-04-08,2024-04-08,2024-04-10,125, Customer 1270 ,44.0,Male,Kolkata,Electronics,,640,3491,0.1,Cash,4.0,No,,2851,81.66714408478946,2 days,April,2024,
1582,2024-03-28,2024-03-30,2024-04-02,1223, Customer 1080 ,44.0,Female,Kolkata,Electronics,5.0,3934,1970,0.1,Cash,,No,161655.0,-1964,-99.69543147208122,3 days,March,2024,9850.0
3695,2024-06-05,2024-06-07,2024-06-12,540, Customer 1032 ,44.0,Female,Mumbai,Electronics,,3750,1466,0.25,UPI,,No,20066.0,-2284,-155.7980900409277,5 days,June,2024,
1615,2024-01-06,2024-06-02,2024-06-02,1492, Customer 265 ,44.0,Female,Delhi,Electronics,5.0,3956,3770,0.0,UPI,1.0,Yes,,-186,-4.93368700265252,0 days,January,2024,18850.0
1993,2024-08-20,2024-08-20,2024-08-25,443, Customer 1470 ,44.0,Male,Mumbai,Clothing,4.0,2485,692,0.2,UPI,,Yes,117519.0,-1793,-259.1040462427746,5 days,August,2024,2768.0
4140,2024-12-15,,2024-12-24,378, Customer 456 ,23.0,Female,Kolkata,Clothing,,2699,1224,0.2,UPI,2.0,No,,-1475,-120.50653594771241,,December,2024,
3327,2024-02-29,2024-02-29,2024-03-04,379, Customer 30 ,44.0,Female,Mumbai,Electronics,,3367,2854,0.2,UPI,,Yes,,-513,-17.974772249474423,4 days,February,2024,
4306,2024-12-19,2024-12-22,2024-12-28,1236, Customer 1204 ,44.0,Female,Kolkata,Clothing,3.0,454,3444,0.25,Cash,1.0,Yes,,2990,86.81765389082462,6 days,December,2024,10332.0
2717,2024-12-04,2024-12-06,2024-12-06,388, Customer 55 ,44.0,Female,Kolkata,Electronics,2.0,1962,2950,0.1,UPI,4.0,No,87496.0,988,33.49152542372881,0 days,December,2024,5900.0
